지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2022-03-08 01:00,1.8,,.7,49,,,-2.5
133,대전,2022-03-08 02:00,.8,,.9,52,,,-2.9
133,대전,2022-03-08 03:00,0,,1.2,55,,,-3.8
133,대전,2022-03-08 04:00,-.6,,.2,60,,,-4.3
133,대전,2022-03-08 05:00,-1.1,,.3,60,,,-4.5
133,대전,2022-03-08 06:00,-1.7,,1,64,,,-4.8
133,대전,2022-03-08 07:00,-2,,1.4,67,0,,-4.7
133,대전,2022-03-08 08:00,-1.1,,.2,65,.7,,-1.7
133,대전,2022-03-08 09:00,2.2,,.5,55,1,,6.9
133,대전,2022-03-08 10:00,5.9,,1.8,44,1,,15.4
133,대전,2022-03-08 11:00,8.3,,2.1,42,1,,21.6
133,대전,2022-03-08 12:00,10.1,,2.2,38,1,,24.5
133,대전,2022-03-08 13:00,11.6,,2,35,1,,29.1
133,대전,2022-03-08 14:00,12.9,,2.8,32,1,,30.1
133,대전,2022-03-08 15:00,14.2,,1.2,28,1,,27.3
133,대전,2022-03-08 16:00,14.7,,2.2,28,1,,23.4
133,대전,2022-03-08 17:00,13.9,,2.5,31,1,,18.2
133,대전,2022-03-08 18:00,12,,1.7,35,.7,,10.2
133,대전,2022-03-08 19:00,10.6,,1.3,37,0,,6.5
133,대전,2022-03-08 20:00,9.1,,.8,42,,,4.6
133,대전,2022-03-08 21:00,7.9,,1.5,48,,,2.9
133,대전,2022-03-08 22:00,6.7,,1.6,60,,40,1.5
133,대전,2022-03-08 23:00,5.6,,.6,67,,40,.5
133,대전,2022-03-09 00:00,4.2,,2.1,68,,40,.1
133,대전,2022-03-09 01:00,3.6,,1.1,70,,40,-.4
133,대전,2022-03-09 02:00,2.7,,.3,71,,40,-1.5
133,대전,2022-03-09 03:00,2.1,,1.7,72,,40,-2
133,대전,2022-03-09 04:00,1.3,,1.3,77,,4019,-2.4
133,대전,2022-03-09 05:00,.8,,.8,79,,19,-2.6
133,대전,2022-03-09 06:00,.2,,.8,82,,19,-3.3
133,대전,2022-03-09 07:00,-.3,,1.4,83,0,19,-3.2
133,대전,2022-03-09 08:00,.5,,.9,83,0,19,1.2
133,대전,2022-03-09 09:00,2.5,,.4,80,0,19,6.3
133,대전,2022-03-09 10:00,5.4,,2.1,75,.1,19,11.2
133,대전,2022-03-09 11:00,8.7,,.9,61,1,4019,22.5
133,대전,2022-03-09 12:00,11.5,,1.9,46,1,40,28.2
133,대전,2022-03-09 13:00,13.8,,2,37,1,40,31.8
133,대전,2022-03-09 14:00,15.6,,1.1,26,1,40,32.6
133,대전,2022-03-09 15:00,16.4,,1.9,19,1,,30.5
133,대전,2022-03-09 16:00,16.1,,1.3,18,1,,26.2
133,대전,2022-03-09 17:00,16.3,,1.3,18,1,,20.2
133,대전,2022-03-09 18:00,14.4,,2,23,1,,11.4
133,대전,2022-03-09 19:00,12.7,,.7,26,.1,,6.5
133,대전,2022-03-09 20:00,11,,1.5,31,,,4.8
133,대전,2022-03-09 21:00,9.7,,.6,41,,,3.7
133,대전,2022-03-09 22:00,8.5,,1.3,41,,,3
133,대전,2022-03-09 23:00,7,,.9,47,,,1
133,대전,2022-03-10 00:00,5.5,,2,52,,,1.1
133,대전,2022-03-10 01:00,4.8,,.9,55,,,0
133,대전,2022-03-10 02:00,3.7,,.7,60,,,-1.3
133,대전,2022-03-10 03:00,2.7,,1.4,64,,40,-1.8
133,대전,2022-03-10 04:00,1.9,,.1,64,,40,-2.9
133,대전,2022-03-10 05:00,1.5,,1.1,70,,40,-1
133,대전,2022-03-10 06:00,1.5,,1.2,69,,40,-1.2
133,대전,2022-03-10 07:00,1,,.4,67,0,40,-2.1
133,대전,2022-03-10 08:00,2.1,,1.2,70,.3,40,1.7
133,대전,2022-03-10 09:00,6,,1.2,51,1,40,10.2
133,대전,2022-03-10 10:00,8.4,,1.1,42,1,,15
133,대전,2022-03-10 11:00,12.1,,2.3,30,.9,,20.7
133,대전,2022-03-10 12:00,15.2,,2.3,18,.7,,25
133,대전,2022-03-10 13:00,16.5,,2.8,14,.6,,27
133,대전,2022-03-10 14:00,17.1,,3.3,14,.8,,25.9
133,대전,2022-03-10 15:00,18.1,,2,14,.5,,27.4
133,대전,2022-03-10 16:00,17.5,,2.1,15,.6,,21.8
133,대전,2022-03-10 17:00,16.6,,2.3,16,.9,,17.4
133,대전,2022-03-10 18:00,15.3,,1.8,21,.7,,12.4
133,대전,2022-03-10 19:00,13.6,,1.5,25,0,,8.5
133,대전,2022-03-10 20:00,12,,1,29,,,6.8
133,대전,2022-03-10 21:00,10.7,,.7,35,,,4.7
133,대전,2022-03-10 22:00,9.7,,.7,39,,,3.9
133,대전,2022-03-10 23:00,8.3,,1.4,43,,,3.3
133,대전,2022-03-11 00:00,7.5,,.8,47,,,2.6
133,대전,2022-03-11 01:00,6.6,,.1,51,,,1.8
133,대전,2022-03-11 02:00,5.6,,2.3,54,,,2.1
133,대전,2022-03-11 03:00,5.2,,.4,56,,,1.6
133,대전,2022-03-11 04:00,4.7,,.1,59,,,.7
133,대전,2022-03-11 05:00,4.3,,.1,62,,,1.2
133,대전,2022-03-11 06:00,4,,.8,63,,,.8
133,대전,2022-03-11 07:00,3.8,,.7,64,0,40,1.2
133,대전,2022-03-11 08:00,4.7,,1.2,63,0,40,5.3
133,대전,2022-03-11 09:00,6.3,,.4,58,0,40,9.2
133,대전,2022-03-11 10:00,8.1,,.4,53,0,40,12.6
133,대전,2022-03-11 11:00,10.5,,.3,44,0,40,15.7
133,대전,2022-03-11 12:00,12.2,,1.1,42,0,40,16.4
133,대전,2022-03-11 13:00,14.2,,1.1,39,0,40,22.2
133,대전,2022-03-11 14:00,17.4,,2.5,36,.8,40,32.9
133,대전,2022-03-11 15:00,16.6,,2.2,43,.1,,22.6
133,대전,2022-03-11 16:00,17,,1.4,42,0,,21.3
133,대전,2022-03-11 17:00,17.3,,2.3,45,.1,,19
133,대전,2022-03-11 18:00,16.6,,1.7,54,0,,15.2
133,대전,2022-03-11 19:00,15.2,,1.1,59,0,,11.8
133,대전,2022-03-11 20:00,15.1,,1,58,,,12
133,대전,2022-03-11 21:00,14.8,,.3,59,,,11.7
133,대전,2022-03-11 22:00,14.3,,.8,60,,,11.1
133,대전,2022-03-11 23:00,13.4,,.9,64,,,9
133,대전,2022-03-12 00:00,12.4,,1.2,66,,40,7.3
133,대전,2022-03-12 01:00,11.8,,.6,69,,40,7.8
133,대전,2022-03-12 02:00,11.3,,1.4,70,,40,7.4
133,대전,2022-03-12 03:00,10.8,,0,72,,40,8.1
133,대전,2022-03-12 04:00,10.3,,1,74,,40,7.6
133,대전,2022-03-12 05:00,10.3,,.5,74,,40,7.5
133,대전,2022-03-12 06:00,9.2,,2.6,78,,40,5.5
133,대전,2022-03-12 07:00,9.4,,.7,77,0,40,8
133,대전,2022-03-12 08:00,10,,1.8,76,0,40,9.9
133,대전,2022-03-12 09:00,12,,1.1,70,.1,40,15
133,대전,2022-03-12 10:00,14.2,,1.1,63,.2,40,21.9
133,대전,2022-03-12 11:00,16,,.5,58,.2,40,22.3
133,대전,2022-03-12 12:00,18,,1.7,55,.1,40,28.3
133,대전,2022-03-12 13:00,20.6,,2.7,52,.9,40,33.5
133,대전,2022-03-12 14:00,20.3,,3,53,.5,,26.6
133,대전,2022-03-12 15:00,20.5,,2.6,55,.4,,26
133,대전,2022-03-12 16:00,20.4,,2.1,56,.1,,24
133,대전,2022-03-12 17:00,20.4,,2.5,57,.2,,22.1
133,대전,2022-03-12 18:00,19.2,,2.5,60,.1,,17.8
133,대전,2022-03-12 19:00,17.8,,2.7,64,0,,14.3
133,대전,2022-03-12 20:00,16.5,,1,66,,,11.9
133,대전,2022-03-12 21:00,16.4,,2,63,,,12.2
133,대전,2022-03-12 22:00,15.9,,1.6,64,,,11.3
133,대전,2022-03-12 23:00,15.4,,1.4,66,,,10.8
133,대전,2022-03-13 00:00,16,,1.4,60,,,12.3
133,대전,2022-03-13 01:00,16,,4.2,60,,,12
133,대전,2022-03-13 02:00,15.5,,1.5,62,,,12.5
133,대전,2022-03-13 03:00,15.3,,1,63,,,12.5
133,대전,2022-03-13 04:00,15.8,,1.4,67,,,13
133,대전,2022-03-13 05:00,16.7,,3.1,77,,1901,13.5
133,대전,2022-03-13 06:00,15.3,6.2,2.3,90,,1901,13.4
133,대전,2022-03-13 07:00,15.3,,1.5,89,0,1901,13
133,대전,2022-03-13 08:00,15.1,,1.1,92,0,1901,13.3
133,대전,2022-03-13 09:00,14.7,10.5,.9,93,0,1901,13.3
133,대전,2022-03-13 10:00,14.5,,1,92,0,1901,13.6
133,대전,2022-03-13 11:00,14,,1.9,93,0,1901,13.4
133,대전,2022-03-13 12:00,14.1,3.4,.6,94,0,1901,13.6
133,대전,2022-03-13 13:00,14.2,,1.7,94,0,1901,13.8
133,대전,2022-03-13 14:00,14.1,,2,93,0,1901,13.5
133,대전,2022-03-13 15:00,14.5,4.5,2.4,92,0,1901,15.2
133,대전,2022-03-13 16:00,14.5,,2.3,91,0,,14.4
133,대전,2022-03-13 17:00,14.5,,1,91,0,,14
133,대전,2022-03-13 18:00,14.2,,.3,92,0,19,13.3
133,대전,2022-03-13 19:00,14.1,,.2,91,0,19,12.9
133,대전,2022-03-13 20:00,13.9,,1.5,90,,19,12.6
133,대전,2022-03-13 21:00,13.7,,1.7,90,,,12.5
133,대전,2022-03-13 22:00,13.5,,1.3,91,,19,12.4
133,대전,2022-03-13 23:00,13.3,,.8,92,,19,12.2
133,대전,2022-03-14 00:00,13,,1.3,92,,19,12.1
133,대전,2022-03-14 01:00,12.8,,1,93,,19,11.9
133,대전,2022-03-14 02:00,12.6,,.6,93,,19,11.8
133,대전,2022-03-14 03:00,12.5,,.8,94,,19,11.7
133,대전,2022-03-14 04:00,12.4,,.2,94,,1916,11.6
133,대전,2022-03-14 05:00,12.4,,.4,94,,19,11.5
133,대전,2022-03-14 06:00,12.3,,.4,94,,1916,11
133,대전,2022-03-14 07:00,12.4,,1.6,95,0,1916,11.4
133,대전,2022-03-14 08:00,12.9,,1.9,94,0,19,12.2
133,대전,2022-03-14 09:00,14,,2.4,86,.2,19,14.3
133,대전,2022-03-14 10:00,13.9,,1.9,85,0,19,13.5
133,대전,2022-03-14 11:00,13.7,,2.8,85,0,19,14.2
133,대전,2022-03-14 12:00,14.9,,1.7,79,0,,15.9
133,대전,2022-03-14 13:00,15.3,,1.6,82,0,,14.9
133,대전,2022-03-14 14:00,14,,2.6,90,0,1901,13.8
133,대전,2022-03-14 15:00,12.6,1.4,3.6,88,0,1901,13.9
133,대전,2022-03-14 16:00,11.6,,1.2,88,0,1901,11.9
133,대전,2022-03-14 17:00,10.4,,2.9,88,0,190201,10.7
133,대전,2022-03-14 18:00,10,1.8,2.1,86,0,1902,10.3
133,대전,2022-03-14 19:00,9.4,,2.9,86,0,,9.6
133,대전,2022-03-14 20:00,8.6,,2.1,83,,,8.8
133,대전,2022-03-14 21:00,7.7,,2.3,79,,,7.1
133,대전,2022-03-14 22:00,7.1,,2,82,,19,6.9
133,대전,2022-03-14 23:00,6.7,,2.6,80,,19,6.9
133,대전,2022-03-15 00:00,6,,1.6,80,,19,5.4
133,대전,2022-03-15 01:00,5.3,,1.7,80,,19,4.5
133,대전,2022-03-15 02:00,4.5,,1.7,84,,19,3.6
133,대전,2022-03-15 03:00,4.4,,1.9,87,,19,4.1
133,대전,2022-03-15 04:00,4.4,,1,86,,19,4.2
133,대전,2022-03-15 05:00,4.3,,.4,85,,19,4.7
133,대전,2022-03-15 06:00,4,,1.4,86,,19,4.2
133,대전,2022-03-15 07:00,3.5,,.6,85,0,19,3.3
133,대전,2022-03-15 08:00,3.8,,.8,84,0,19,5.4
133,대전,2022-03-15 09:00,5,,1.5,79,.2,19,8
133,대전,2022-03-15 10:00,6.9,,1,74,.5,19,13.4
133,대전,2022-03-15 11:00,8.9,,1.8,62,1,19,18.4
133,대전,2022-03-15 12:00,10.5,,1.2,56,1,,21.8
133,대전,2022-03-15 13:00,12.9,,1.6,50,1,,23.8
133,대전,2022-03-15 14:00,14.3,,1.9,42,1,,24.3
133,대전,2022-03-15 15:00,15.9,,3.3,40,1,,23.5
133,대전,2022-03-15 16:00,16,,3,43,1,,20.7
133,대전,2022-03-15 17:00,16,,2.6,41,1,,17.3
133,대전,2022-03-15 18:00,14.9,,.5,45,.9,,13
133,대전,2022-03-15 19:00,13.7,,2.7,50,0,,10.9
133,대전,2022-03-15 20:00,12.8,,2.1,56,,,9.9
133,대전,2022-03-15 21:00,12,,2.6,57,,,8.5
133,대전,2022-03-15 22:00,10.5,,2.1,61,,40,7
133,대전,2022-03-15 23:00,9.7,,2.4,65,,40,6
133,대전,2022-03-16 00:00,8.5,,1.2,71,,40,5.3
133,대전,2022-03-16 01:00,7.5,,1.4,76,,4019,4.7
133,대전,2022-03-16 02:00,6.7,,1.4,76,,19,3.9
133,대전,2022-03-16 03:00,5.6,,2,82,,19,3.4
133,대전,2022-03-16 04:00,4.8,,1.6,85,,19,2.8
133,대전,2022-03-16 05:00,4.1,,1.1,86,,19,2.2
133,대전,2022-03-16 06:00,3.5,,1,88,,19,1.8
133,대전,2022-03-16 07:00,3.1,,1.6,89,0,19,2.1
133,대전,2022-03-16 08:00,4.1,,.8,88,0,19,4.5
133,대전,2022-03-16 09:00,6.5,,.9,83,1,19,10.1
133,대전,2022-03-16 10:00,10.5,,2,68,1,19,15.9
133,대전,2022-03-16 11:00,12.9,,2.4,55,1,19,19.4
133,대전,2022-03-16 12:00,14.4,,1.8,35,1,19,22.7
133,대전,2022-03-16 13:00,16.9,,1.2,32,1,,25.2
133,대전,2022-03-16 14:00,18.2,,1.9,34,1,,25.3
133,대전,2022-03-16 15:00,19.3,,1.6,33,1,40,24.7
133,대전,2022-03-16 16:00,18.8,,2.3,33,1,40,21.2
133,대전,2022-03-16 17:00,17.7,,2.8,35,.4,40,17.1
133,대전,2022-03-16 18:00,16.8,,3.2,37,0,40,13.8
133,대전,2022-03-16 19:00,15.4,,3.3,41,0,40,11.4
133,대전,2022-03-16 20:00,14.2,,2.1,45,,40,10.1
133,대전,2022-03-16 21:00,13.1,,.5,49,,40,9.3
133,대전,2022-03-16 22:00,12.4,,1.7,52,,40,9
133,대전,2022-03-16 23:00,12,,2.1,53,,40,8.3
133,대전,2022-03-17 00:00,11,,2.1,57,,40,7.5
133,대전,2022-03-17 01:00,10.7,,2.2,60,,40,7.6
133,대전,2022-03-17 02:00,10.4,,1.2,63,,40,7.6
133,대전,2022-03-17 03:00,10.2,,1.2,64,,40,7.8
133,대전,2022-03-17 04:00,10.2,,2.1,64,,40,7.9
133,대전,2022-03-17 05:00,10,,2.8,66,,40,7.8
133,대전,2022-03-17 06:00,9.7,,.7,68,,40,7.9
133,대전,2022-03-17 07:00,9.6,,1.1,70,0,4001,7.9
133,대전,2022-03-17 08:00,9.1,,1.1,80,0,401901,8.4
133,대전,2022-03-17 09:00,9.4,.7,1.2,86,0,1901,9.4
133,대전,2022-03-17 10:00,9.6,,.7,86,0,1901,10.6
133,대전,2022-03-17 11:00,10.2,,.4,83,0,1901,11.9
133,대전,2022-03-17 12:00,10.7,.2,2.5,76,0,1901,12.1
133,대전,2022-03-17 13:00,10.7,,3,78,0,1901,11.8
133,대전,2022-03-17 14:00,10.2,,3.1,85,0,1901,11.7
133,대전,2022-03-17 15:00,10.1,1.9,3.1,88,0,1901,11.9
133,대전,2022-03-17 16:00,9.9,,2.6,86,0,01,10.7
133,대전,2022-03-17 17:00,9.1,,4.1,87,0,01,10
133,대전,2022-03-17 18:00,8.8,1.8,3.1,87,0,01,9.2
133,대전,2022-03-17 19:00,8.2,,3.1,85,0,01,8.3
133,대전,2022-03-17 20:00,7.7,,3.3,84,,01,7.7
133,대전,2022-03-17 21:00,7.4,.7,3.6,81,,01,7.2
133,대전,2022-03-17 22:00,7.1,,3.3,82,,01,7
133,대전,2022-03-17 23:00,6.7,,3,83,,01,6.7
133,대전,2022-03-18 00:00,6.4,.5,3.1,83,,01,6.3
133,대전,2022-03-18 01:00,6.1,,2.5,84,,01,6.2
133,대전,2022-03-18 02:00,6,,1.8,86,,01,6.2
133,대전,2022-03-18 03:00,5.9,1.8,1.1,88,,01,6.1
133,대전,2022-03-18 04:00,5.9,,2.3,88,,01,6
133,대전,2022-03-18 05:00,6,,2.9,84,,01,5.8
133,대전,2022-03-18 06:00,5.8,1.3,2.2,84,,01,5.6
133,대전,2022-03-18 07:00,5.9,,4.7,81,0,01,5.4
133,대전,2022-03-18 08:00,6,,5.4,80,0,01,5.5
133,대전,2022-03-18 09:00,6.2,,3.8,76,0,01,6.2
133,대전,2022-03-18 10:00,6.5,,5.1,75,0,01,7
133,대전,2022-03-18 11:00,6.9,,7.7,72,0,,8.5
133,대전,2022-03-18 12:00,7.6,0,5.1,69,0,,10.2
133,대전,2022-03-18 13:00,8.1,,4.1,67,0,,10.6
133,대전,2022-03-18 14:00,8.2,,3.5,66,0,,9.8
133,대전,2022-03-18 15:00,8.3,,3,66,0,,9.7
133,대전,2022-03-18 16:00,8.4,,3,64,0,,9.6
133,대전,2022-03-18 17:00,8,,2.2,67,0,01,8.2
133,대전,2022-03-18 18:00,7,.5,2.3,79,0,01,7.4
133,대전,2022-03-18 19:00,6.2,,4.5,80,0,01,5.7
133,대전,2022-03-18 20:00,6,,4.1,78,,,5.8
133,대전,2022-03-18 21:00,5.6,.3,3.1,78,,,5.5
133,대전,2022-03-18 22:00,5.3,,2.9,74,,,5.1
133,대전,2022-03-18 23:00,5.1,,4.5,72,,,4.7
133,대전,2022-03-19 00:00,5.1,,4.3,68,,,4.6
133,대전,2022-03-19 01:00,5,,5.4,69,,,4.4
133,대전,2022-03-19 02:00,4.2,,3.3,81,,01,4.2
133,대전,2022-03-19 03:00,3.5,2.6,1.3,87,,1901,4.1
133,대전,2022-03-19 04:00,3.1,,2,89,,1901,3.9
133,대전,2022-03-19 05:00,3,,.7,91,,1901,3.6
133,대전,2022-03-19 06:00,3.1,4.4,1.7,93,,1901,3.9
133,대전,2022-03-19 07:00,3.2,,3,94,0,1901,3.9
133,대전,2022-03-19 08:00,3.5,,2.9,94,0,1901,4.2
133,대전,2022-03-19 09:00,3.9,4.4,2,94,0,1901,4.6
133,대전,2022-03-19 10:00,4.2,,1.8,90,0,1901,5.7
133,대전,2022-03-19 11:00,4.4,,1.3,86,0,01,6
133,대전,2022-03-19 12:00,4,1.4,1.4,91,0,1901,6.6
133,대전,2022-03-19 13:00,4.8,,2,81,0,01,8.6
133,대전,2022-03-19 14:00,5.7,,2.7,71,.1,,9.8
133,대전,2022-03-19 15:00,5.9,.1,1.5,67,.1,,9.1
133,대전,2022-03-19 16:00,5.5,,3,67,0,,7
133,대전,2022-03-19 17:00,5.3,,1.9,69,0,,6.5
133,대전,2022-03-19 18:00,4.9,,2.1,72,0,,5.1
133,대전,2022-03-19 19:00,4.6,,.9,72,0,,4.7
133,대전,2022-03-19 20:00,4.3,,.7,75,,,4.5
133,대전,2022-03-19 21:00,4.1,,.9,75,,,4
133,대전,2022-03-19 22:00,3.4,,1.4,81,,,2.9
133,대전,2022-03-19 23:00,3.7,,1.3,83,,,3.7
133,대전,2022-03-20 00:00,3.7,,.9,83,,19,3.7
133,대전,2022-03-20 01:00,3.9,,2.1,80,,19,3.6
133,대전,2022-03-20 02:00,3.6,,.4,82,,19,2.6
133,대전,2022-03-20 03:00,3.1,,1.4,83,,19,2.5
133,대전,2022-03-20 04:00,3.1,,1.8,85,,19,2.7
133,대전,2022-03-20 05:00,3.3,,1.7,85,,19,3
133,대전,2022-03-20 06:00,3.2,,2,83,,19,3
133,대전,2022-03-20 07:00,3.2,,2.3,83,0,19,3.1
133,대전,2022-03-20 08:00,3.7,,2.3,83,0,19,4.2
133,대전,2022-03-20 09:00,4.2,0,1.9,83,0,1901,6.1
133,대전,2022-03-20 10:00,5.2,,2,79,0,19,8.2
133,대전,2022-03-20 11:00,6.2,,1.2,73,0,19,8.8
133,대전,2022-03-20 12:00,6.9,,1.6,60,.1,,10
133,대전,2022-03-20 13:00,7.7,,1.7,58,0,,11.2
133,대전,2022-03-20 14:00,8.1,,3.3,61,.2,,13.6
133,대전,2022-03-20 15:00,9.7,,3.4,50,.9,,18.9
133,대전,2022-03-20 16:00,9.7,,2,49,.8,,15.2
133,대전,2022-03-20 17:00,8.7,,1.9,53,.1,,11
133,대전,2022-03-20 18:00,7.5,,2.2,58,0,,7.7
133,대전,2022-03-20 19:00,6.3,,2.2,62,0,,5.1
133,대전,2022-03-20 20:00,5.4,,2.3,65,,,4
133,대전,2022-03-20 21:00,4.3,,1.6,64,,,2.9
133,대전,2022-03-20 22:00,3.5,,2,67,,,2.1
133,대전,2022-03-20 23:00,2.8,,.9,70,,,1.3
133,대전,2022-03-21 00:00,2.1,,1.1,70,,,.5
133,대전,2022-03-21 01:00,1.6,,.9,73,,,.1
133,대전,2022-03-21 02:00,1,,1.1,75,,,-.2
133,대전,2022-03-21 03:00,.7,,.9,78,,,-.3
133,대전,2022-03-21 04:00,.2,,.4,80,,,-.8
133,대전,2022-03-21 05:00,-.2,,.5,82,,,-1.2
133,대전,2022-03-21 06:00,-.7,,1.5,83,,,-.5
133,대전,2022-03-21 07:00,-1,,1.4,84,0,,-.6
133,대전,2022-03-21 08:00,1,,.5,82,.9,,-.2
133,대전,2022-03-21 09:00,3.6,,1.4,68,1,,7.1
133,대전,2022-03-21 10:00,5.6,,1.4,54,1,,12.8
133,대전,2022-03-21 11:00,7.3,,1.8,41,1,,15.8
133,대전,2022-03-21 12:00,8.9,,1.9,34,1,,18.3
133,대전,2022-03-21 13:00,10.6,,1.1,28,1,,20.6
133,대전,2022-03-21 14:00,11.8,,2.5,28,1,,20.3
133,대전,2022-03-21 15:00,12.2,,1.7,27,1,,19
133,대전,2022-03-21 16:00,11.8,,2.6,24,.8,,15.5
133,대전,2022-03-21 17:00,11.1,,1.7,24,0,,11.5
133,대전,2022-03-21 18:00,10.3,,2,29,0,,9.1
133,대전,2022-03-21 19:00,8.4,,3.4,40,0,,6.7
133,대전,2022-03-21 20:00,7.3,,2.3,36,,,5.8
133,대전,2022-03-21 21:00,6.6,,3,29,,,4.8
133,대전,2022-03-21 22:00,5.9,,2.1,34,,,4.3
133,대전,2022-03-21 23:00,5.5,,1.1,37,,,3.8
133,대전,2022-03-22 00:00,4.7,,1.5,41,,,3.4
133,대전,2022-03-22 01:00,4.2,,2.2,42,,,2.5
133,대전,2022-03-22 02:00,3.4,,1.1,46,,,2.1
133,대전,2022-03-22 03:00,3,,.4,49,,,.9
133,대전,2022-03-22 04:00,2.4,,.8,51,,,.1
133,대전,2022-03-22 05:00,2,,.3,55,,,-.6
133,대전,2022-03-22 06:00,1.3,,.9,59,,,-.5
133,대전,2022-03-22 07:00,1,,1.1,64,0,,-.2
133,대전,2022-03-22 08:00,1.9,,.4,65,0,,2.1
133,대전,2022-03-22 09:00,4.1,,1.3,58,.5,,6
133,대전,2022-03-22 10:00,6.6,,2.5,51,1,,12.6
133,대전,2022-03-22 11:00,9,,2.3,38,1,,17.4
133,대전,2022-03-22 12:00,10.5,,2.5,31,1,,20
133,대전,2022-03-22 13:00,11.3,,2.8,28,1,,21.8
133,대전,2022-03-22 14:00,12.1,,2.6,23,1,,22.3
133,대전,2022-03-22 15:00,12.9,,1.3,23,1,,21.5
133,대전,2022-03-22 16:00,13.3,,1.4,24,1,,19
133,대전,2022-03-22 17:00,12.6,,2.2,26,1,,14.2
133,대전,2022-03-22 18:00,11.8,,1.5,27,.9,,9.8
133,대전,2022-03-22 19:00,9.9,,2.1,33,.1,,6.5
133,대전,2022-03-22 20:00,8.2,,1.7,35,,,4.7
133,대전,2022-03-22 21:00,7.3,,1.9,48,,40,3.7
133,대전,2022-03-22 22:00,6.2,,2.3,53,,40,2.8
133,대전,2022-03-22 23:00,5.2,,1.2,55,,40,2.1
133,대전,2022-03-23 00:00,4.4,,.1,59,,,1.4
133,대전,2022-03-23 01:00,3.9,,.6,63,,40,1.4
133,대전,2022-03-23 02:00,3.6,,1.1,68,,40,1.4
133,대전,2022-03-23 03:00,3.5,,1.4,68,,40,1.7
133,대전,2022-03-23 04:00,3.3,,.3,71,,40,2
133,대전,2022-03-23 05:00,3.2,,.7,73,,40,2.1
133,대전,2022-03-23 06:00,3.2,,2.4,73,,40,2.4
133,대전,2022-03-23 07:00,3.4,,1.1,73,0,40,2.6
133,대전,2022-03-23 08:00,3.9,,.8,74,0,40,3.5
133,대전,2022-03-23 09:00,4.4,,.5,72,0,40,5.2
133,대전,2022-03-23 10:00,5.5,,.8,69,0,40,7.5
133,대전,2022-03-23 11:00,7.1,,1.6,65,0,40,12.7
133,대전,2022-03-23 12:00,8.4,,1.3,55,0,40,13.6
133,대전,2022-03-23 13:00,9,,1.3,41,0,4001,12.4
133,대전,2022-03-23 14:00,9.2,,1.5,42,0,,12.9
133,대전,2022-03-23 15:00,8.7,0,2.5,44,0,,10.7
133,대전,2022-03-23 16:00,9.4,,2.3,43,0,,12.2
133,대전,2022-03-23 17:00,9.5,,1.8,43,0,,10.9
133,대전,2022-03-23 18:00,8.8,,2.6,45,.7,,7.4
133,대전,2022-03-23 19:00,7.1,,2.3,50,0,,4.4
133,대전,2022-03-23 20:00,5.7,,1.2,56,,,2.8
133,대전,2022-03-23 21:00,5.2,,1.2,58,,,1.9
133,대전,2022-03-23 22:00,4.6,,1.4,62,,,1.5
133,대전,2022-03-23 23:00,4.7,,1.9,65,,,2.6
133,대전,2022-03-24 00:00,4.5,,2,67,,,1.5
133,대전,2022-03-24 01:00,3.8,,1.4,69,,,.8
133,대전,2022-03-24 02:00,3.1,,1.9,70,,,.4
133,대전,2022-03-24 03:00,3.1,,2,69,,,0
133,대전,2022-03-24 04:00,2.7,,1.4,71,,,-.3
133,대전,2022-03-24 05:00,1.8,,.2,78,,19,-.7
133,대전,2022-03-24 06:00,1.2,,.2,79,,19,-1.1
133,대전,2022-03-24 07:00,1.6,,1.3,79,0,19,-.4
133,대전,2022-03-24 08:00,3,,1.8,78,0,19,2.9
133,대전,2022-03-24 09:00,5,,.9,68,0,4019,7.3
133,대전,2022-03-24 10:00,8.5,,2.3,57,.2,40,12.9
133,대전,2022-03-24 11:00,11.5,,2.9,45,.8,40,17.7
133,대전,2022-03-24 12:00,13.2,,2.9,45,.8,,20.8
133,대전,2022-03-24 13:00,14.1,,2.1,44,.6,,20.8
133,대전,2022-03-24 14:00,14,,2.5,47,.1,40,17.5
133,대전,2022-03-24 15:00,14.3,,4.2,47,.5,40,18.1
133,대전,2022-03-24 16:00,15.6,,2.2,44,.8,40,19.1
133,대전,2022-03-24 17:00,15,,2.1,46,.9,40,14.9
133,대전,2022-03-24 18:00,14.4,,1.6,48,.3,40,12.5
133,대전,2022-03-24 19:00,12.6,,2,53,0,40,8.3
133,대전,2022-03-24 20:00,11,,1.2,59,,40,6.6
133,대전,2022-03-24 21:00,10.3,,.4,63,,40,5.7
133,대전,2022-03-24 22:00,9.3,,1.5,68,,40,5.4
133,대전,2022-03-24 23:00,8.8,,1,70,,40,5.4
133,대전,2022-03-25 00:00,8.3,,1.2,72,,40,5.3
133,대전,2022-03-25 01:00,7.7,,.9,74,,40,4.7
133,대전,2022-03-25 02:00,7,,1.5,78,,4019,4.1
133,대전,2022-03-25 03:00,6.6,,2.4,80,,19,3.8
133,대전,2022-03-25 04:00,6.4,,1.6,81,,19,4.1
133,대전,2022-03-25 05:00,6,,.1,83,,19,3.3
133,대전,2022-03-25 06:00,5.5,,1.5,84,,19,3.5
133,대전,2022-03-25 07:00,5.4,,.4,84,0,19,3.7
